,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
0,3,1,5,Petr,Němec,Ing.,,53,podnikatel,Cheb,554481,5,5,0,1170,3.71,3.7180627939494,0,0,0,0.0,0.0,0,0,,Strana zelených
1,3,2,47,František,Podlipský,JUDr.,,58,právník,Bor,560758,47,47,0,6316,20.07,20.07118342443116,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
2,3,3,7,Miroslav,Nenutil,Mgr.,,50,starosta,Stříbro,561215,7,7,0,8373,26.6,26.60798271259692,2,0,15879,67.36,67.36096381453358,1,0,,Česká strana sociálně demokratická
3,3,4,155,Jaromír,Dušek,,,56,železničář,Dolní Dobrouč,580121,99,155,0,1766,5.61,5.61205033685013,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
4,3,5,80,Ivo,Mlátilík,,,47,starosta,Františkovy Lázně,554529,99,80,0,6933,22.03,22.03190542773611,2,0,7694,32.63,32.63903618546642,0,0,,Nezávislí kandidáti
5,3,6,53,Jan,Svoboda,MUDr.,,51,starosta,Cheb,554481,53,53,0,5838,18.55,18.5521799923732,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
6,3,7,172,Oldřich,Dvorský,,,58,vedoucí dřevařské výroby,Přimda,561151,99,172,0,1072,3.4,3.40663531206304,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ DEMOKRATÉ
7,6,1,640,Zdeněk,Renc,,,61,diplomovaný oční optik a optom,Rakovník,541656,102,102,0,817,2.08,2.08068048693526,0,0,0,0.0,0.0,0,0,,STŘEDOČEŠI
8,6,2,704,Miroslav,Hylák,,,44,starosta obce,Postoloprty,566624,704,704,0,2502,6.37,6.37192482045535,0,0,0,0.0,0.0,0,0,,Severočeši.cz
9,6,3,155,Bohuslav,Pichl,,,73,horník - důchodce,Plaňany,533581,155,155,0,200,0.5,0.50934650842968,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
10,6,4,47,Václav,Beneš,,,55,starosta obce,Blatno,562998,47,47,0,8344,21.24,21.24993633168644,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
11,6,5,129,Radovan,Šabata,,,52,technik stavební firmy,Louny,565971,99,129,0,1528,3.89,3.89140732440279,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
12,6,6,53,Jan,Kerner,Ing.,,44,starosta,Louny,565971,53,53,0,9051,23.05,23.05047623898538,2,0,10812,33.43,33.43124826072168,0,0,,Občanská demokratická strana
13,6,7,167,František,Bušek,,,56,učitel škol 2. cyklu,Nové Strašecí,542164,99,167,0,1066,2.71,2.71481688993021,0,0,0,0.0,0.0,0,0,,Hnutí na podporu dobrov.hasičů a dal.dobrovolníků
14,6,8,5,Svatopluk,Karásek,,,65,evangelický duchovní,Praha,1,99,5,0,1139,2.9,2.90072836550705,0,0,0,0.0,0.0,0,0,,Strana zelených
15,6,9,626,Eva,Hůlová,,,43,starostka,Krušovice,541974,99,175,0,1289,3.28,3.28273824682931,0,0,0,0.0,0.0,0,0,,Národní socialisté a Rozumní
16,6,10,172,Jaromír,Vápeník,,,44,obchodní ředitel,Postoloprty,566624,172,172,0,583,1.48,1.48474507207253,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ DEMOKRATÉ
17,6,11,7,Marcel,Chládek,PhDr.,MBA,40,ředitel vzdělávacího institutu,Rakovník,541656,7,7,0,12747,32.46,32.46319971476595,2,0,21529,66.56,66.56875173927831,1,0,,Česká strana sociálně demokratická
18,9,1,53,Zdeněk,Rokyta,Doc. MUDr.,CSc.,65,přednosta kliniky LF UK Plzeň,Plzeň,2,99,53,0,10975,27.28,27.28741919443063,2,0,14906,47.02,47.0205987192833,0,0,,Občanská demokratická strana
19,9,2,55,Oldřich,Kodeda,Ing. arch.,,49,architekt,Plzeň,2,99,55,0,917,2.27,2.27996021879661,0,0,0,0.0,0.0,0,0,,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)"
20,9,3,47,Jiří,Valenta,PhDr. Mgr. et Mgr.,,42,odborný pracovník ve školství,Plzeň,2,47,47,0,5669,14.09,14.09497762307309,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
21,9,4,103,Richard,Sequens,MUDr.,PhD.,52,chirurg,Plzeň,2,99,103,0,9830,24.44,24.44057682744903,0,0,0,0.0,0.0,0,0,,Strana pro otevřenou společnost
22,9,5,7,Jiří,Bis,Ing.,,67,poradce pro energetiku,Plzeň,2,7,7,0,10694,26.58,26.58876181004475,2,0,16795,52.97,52.97940128071669,1,0,,Česká strana sociálně demokratická
23,9,6,5,Vladimír,Líbal,BcA.,,53,vedoucí kulturní pracovník,Klabava,559911,99,5,0,2135,5.3,5.30830432620586,0,0,0,0.0,0.0,0,0,,Strana zelených
24,12,1,47,Taťána,Jirousová,MUDr.,,54,lékařka,Soběslav,553131,47,47,0,6279,15.92,15.92159647031975,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
25,12,2,626,Vilém,Mikula,Mgr.,,45,výzkumník v NASA,Tábor,552046,99,175,0,777,1.97,1.97023100134391,0,0,0,0.0,0.0,0,0,,Národní socialisté a Rozumní
26,12,3,53,Miroslav,Beneš,Ing.,,52,konzultant,České Budějovice,544256,53,53,0,8816,22.35,22.3546415802419,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
27,12,4,5,Pavel,Buček,MUDr.,,53,lékař - stomatolog,Písek,549240,99,5,0,2390,6.06,6.06029870426249,0,0,0,0.0,0.0,0,0,,Strana zelených
28,12,5,1,Josef,Kalbáč,Ing.,,68,senátor Parlamentu ČR,Třebohostice,551899,1,1,0,9183,23.28,23.28523974947384,2,0,14768,48.22,48.22519021650393,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
29,12,6,155,Iveta,Vilímková,Ing.,,40,podnikatelka,České Budějovice,544256,155,155,0,719,1.82,1.82316099094758,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
