,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
342,569810,Hradec Králové,13,Patrik,0,156,0,233,0,0,0,0,1,"středošk. profesor,šéfredaktor",Ungermann,156,CZ,Mgr.,,30,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
343,532011,Březová,13,Jan,0,156,0,110,0,0,0,0,2,soukromý zemědělec,Broj,156,CZ,,,72,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
344,1,Praha,13,Olga,0,156,0,174,0,0,0,0,3,podnikatelka a překladatelka,Chválová,99,CZ,PaedDr.,CSc.,47,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
345,1,Praha,13,Miroslav,0,156,0,22,0,0,0,0,4,ekonomický poradce,Nedvídek,156,CZ,Ing.,,73,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
346,573868,Náchod,13,Jana,0,156,0,89,0,0,0,0,5,učitelka,Mrovcová,99,CZ,Ing.,,41,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
347,574341,Police nad Metují,13,Jaroslav,0,156,0,103,0,0,0,0,6,dělník,Hradecký,156,CZ,,,23,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
348,562971,Chomutov,13,Marta,0,156,0,52,0,0,0,0,7,finanční poradce,Karlíčková,99,CZ,,,54,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
349,574538,Teplice nad Metují,13,Josef,0,156,0,42,0,0,0,0,8,invalidní důchodce,Novotný,156,CZ,,,55,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
350,573892,Bohuslavice,13,Jakub,0,156,0,100,0,0,0,0,9,stř.profesor a evang. duchovní,Dvořák,99,CZ,Mgr.,,37,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
351,579025,Trutnov,13,Marek,0,156,0,63,0,0,0,0,10,studující VŠ,Bejr,156,CZ,,,22,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
352,573868,Náchod,13,Pavel,0,156,0,35,0,0,0,0,11,sociální pracovník,Varga,156,CZ,,,40,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
353,550094,Prachatice,13,Josef,0,156,0,47,0,0,0,0,12,soukromý zemědělec,Tišler,156,CZ,,,66,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
354,573868,Náchod,13,Miloš,0,156,0,67,0,0,0,0,13,dělník,Novotný,156,CZ,,,28,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
355,577731,Svitavy,13,Jaroslav,0,156,0,28,0,0,0,0,14,servisní technik,Němec,156,CZ,,,44,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
356,538094,Brandýs n.L.-St.Bol.,13,Jaroslav,0,156,0,12,0,0,0,0,15,důchodce,Lípa,156,CZ,,,68,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
357,559725,Břasy,13,Jana,0,156,0,21,0,0,0,0,16,důchodce,Huclová,99,CZ,,,60,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
358,574121,Jaroměř,13,David,0,156,0,21,0,0,0,0,17,speditér,Richter,156,CZ,,,26,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
359,539317,Jeneč,13,Anna,0,156,0,13,0,0,0,0,18,důchodkyně,Chalupová,156,CZ,,,62,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
360,573868,Náchod,13,Miroslav,0,156,0,38,0,0,0,0,19,t.č. bez zaměstnání,Zeman,156,CZ,,,27,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
361,539813,Velké Přílepy,13,Josef,0,156,0,11,0,0,0,0,20,soukromý podnikatel,Ženíšek,99,CZ,,,63,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
362,573868,Náchod,13,Iva,0,156,0,23,0,0,0,0,21,prodavačka,Karkoszková,156,CZ,,,40,Strana občanů republiky České,Strana občanů republiky České,0,0,1,156,0,156,Strana občanů republiky České,SORČ
363,559776,Dobřív,14,Milan,0,68,0,356,0,0,0,0,1,farmaceutický reprezentant,Kozlík,68,CZ,MUDr.,,31,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
364,511382,Přerov,14,Michal,0,68,0,342,0,0,0,0,2,lékař,Chromec,68,CZ,MUDr.,,56,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
365,1,Praha,14,Miloslav,0,68,0,282,0,0,0,0,3,historik,Krieger,68,CZ,PhDr.,CSc.,50,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
366,1,Praha,14,Lucie,0,68,0,189,0,0,0,0,4,právnička,Ripová,68,CZ,Mgr. et Mgr.,,31,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
367,537683,Poděbrady,14,Zdeněk,0,68,0,77,0,0,0,0,5,daňový poradce,Hosa,68,CZ,Mgr. Ing.,,31,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
368,534382,Sázava,14,Lenka,0,68,0,58,0,0,0,0,6,fyzioterapeutka,Kuchlerová,68,CZ,,DiS.,38,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
369,511382,Přerov,14,Ivana,0,68,0,126,0,0,0,0,7,středoškolská profesorka,Novotná,68,CZ,PhDr.,,49,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
370,564567,Litoměřice,14,Jan,0,68,0,75,0,0,0,0,8,zástupce ředitele ZUŠ,Novák,99,CZ,,,50,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
371,557838,Chotěšov,14,Lenka,0,68,0,94,0,0,0,0,9,lékařka,Šubrtová,68,CZ,MUDr.,,37,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
372,598941,Dětmarovice,14,Martin,0,68,0,38,0,0,0,0,10,systémový analytik,Ryba,99,CZ,,,27,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
373,511382,Přerov,14,Miroslava,0,68,0,68,0,0,0,0,11,daňová poradkyně,Mohylová,99,CZ,Ing.,,36,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
374,586846,Jihlava,14,Daniela,0,68,0,33,0,0,0,0,12,podnikatelka,Šimková,68,CZ,,,31,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
375,564567,Litoměřice,14,Jiří,0,68,0,64,0,0,0,0,13,učitel,Sekyra,68,CZ,Mgr.,,54,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
376,1,Praha,14,Kamil,0,68,0,29,0,0,0,0,14,podnikatel,Kuchler,68,CZ,,,26,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
377,1,Praha,14,Dalibor,0,68,0,53,0,0,0,0,15,historik archivář,Státník,1,CZ,Mgr.,,42,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
378,559679,Zruč,14,Pavel,0,68,0,34,0,0,0,0,16,manažer,Hlavsa,68,CZ,MUDr.,,30,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
379,511382,Přerov,14,Ladislav,0,68,0,25,0,0,0,0,17,stavební technik,Foukal,99,CZ,Ing.,,59,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
380,1,Praha,14,Erika,0,68,0,18,0,0,0,0,18,systémová specialistka,Honzáková,99,CZ,Ing.,,50,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
381,559717,Rokycany,14,Petr,0,68,0,25,0,0,0,0,19,podnikatel,Musil,68,CZ,,,34,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
382,511382,Přerov,14,Jiří,0,68,0,34,0,0,0,0,20,učitel,Precektor,68,CZ,,,31,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
383,538183,Kbelany,14,Vlasta,0,68,0,25,0,0,0,0,21,lékařka,Šťastná,99,CZ,MUDr.,,31,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
384,550787,Strakonice,14,Irena,0,68,0,13,0,0,0,0,22,farmaceut. representant,Malotová,99,CZ,Mgr.,,36,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
385,1,Praha,14,David,0,68,0,8,0,0,0,0,23,podnikatel,Binhack,68,CZ,,,24,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
386,2,Plzeň,14,Eva,0,68,0,17,0,0,0,0,24,farmaceut. representant,Konradyová,99,CZ,Mgr.,,34,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
387,511382,Přerov,14,Vladimír,0,68,0,15,0,0,0,0,25,fyzioterapeut,Flegel,99,CZ,Mgr.,,56,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
388,542407,Trnovany,14,Miroslava,0,68,0,13,0,0,0,0,26,zdravotní sestra,Pištěcká,68,CZ,,,59,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
389,561835,Mimoň,14,Vladimír,0,68,0,17,0,0,0,0,27,pedagog,Jopek,68,CZ,Dipl.umělec,,27,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
390,559717,Rokycany,14,Kvido,0,68,0,39,0,0,0,0,28,farmaceut. representant,Kuželka,99,CZ,Ing.,,28,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
391,511382,Přerov,14,Jana,0,68,0,9,0,0,0,0,29,sekretářka,Vavrouchová,99,CZ,,,48,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
392,565971,Louny,14,Zdeněk,0,68,0,10,0,0,0,0,30,systémový specialista,Zeman,99,CZ,,,57,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
393,559776,Dobřív,14,Tomáš,0,68,0,15,0,0,0,0,31,rentiér,Linhart,68,CZ,,,30,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
394,559717,Rokycany,14,Jaromír,0,68,0,28,0,0,0,0,32,student,Kafka,68,CZ,,,23,Masarykova demokratická strana,Masarykova demokratická strana,0,0,1,068,0,68,Masarykova demokratická strana,MDS
395,555088,Havířov,15,Vladislav,0,154,0,54,0,0,0,0,1,ekonom,Novara,154,CZ,Ing.,,64,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
396,599158,Těrlicko,15,Martin,0,154,0,70,0,0,0,0,2,ředitel společnosti,Polášek,154,CZ,,,32,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
397,555088,Havířov,15,Eva,0,154,0,26,0,0,0,0,3,referentka,Zwyrteková,154,CZ,,,39,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
398,555088,Havířov,15,Milan,0,154,0,49,0,0,0,0,4,podnikatel,Chroboček,154,CZ,,,33,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
399,555088,Havířov,15,Kamil,0,154,0,57,0,0,0,0,5,programátor,Kapera,154,CZ,Ing.,,33,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
400,555088,Havířov,15,Miroslav,0,154,0,18,0,0,0,0,6,podnikatel,Kantor,154,CZ,Ing.,,45,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
401,555088,Havířov,15,David,0,154,0,37,0,0,0,0,7,podnikatel,Kempný,154,CZ,,,34,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
402,555088,Havířov,15,Róbert,0,154,0,11,0,0,0,0,8,podnikatel,Rehák,154,CZ,,,45,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
403,555088,Havířov,15,Milan,0,154,0,18,0,0,0,0,9,podnikatel,Sliwka,154,CZ,,,39,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
404,599158,Těrlicko,15,Milan,0,154,0,38,0,0,0,0,10,"podnikatel ""RADIOHRAD""",Rašík,154,CZ,,,57,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
405,598933,Český Těšín,15,Radim,0,154,0,45,0,0,0,0,11,zaměstnanec,Lendl,154,CZ,,,34,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
406,555088,Havířov,15,Marcela,0,154,0,40,0,0,0,0,12,zaměstnankyně,Tomanová,154,CZ,,,45,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
407,555088,Havířov,15,Miroslav,0,154,0,19,0,0,0,0,13,toho času nezaměstnaný,Olszovy,154,CZ,Ing.,,55,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
408,555088,Havířov,15,Tomáš,0,154,0,20,0,0,0,0,14,toho času nezaměstnaný,Urban,154,CZ,,,34,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
409,555088,Havířov,15,Martin,0,154,0,32,0,0,0,0,15,podnikatel,Fusek,154,CZ,,,32,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
410,4,Ostrava,15,Pavel,0,154,0,26,0,0,0,0,16,podnikatel,Kaštan,154,CZ,,,37,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
411,534676,Mělník,15,Lenka,0,154,0,11,0,0,0,0,17,důchodce,Havelková,154,CZ,,,59,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
412,598917,Karviná,15,Petr,0,154,0,24,0,0,0,0,18,toho času nezaměstnaný,Drozdík,154,CZ,,,21,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
413,569810,Hradec Králové,15,Stanislav,0,154,0,4,0,0,0,0,19,zaměstnanec,Stádník,154,CZ,,,43,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
414,568759,Chotěboř,15,Vladimír,0,154,0,2,0,0,0,0,20,důchodce,Slezák,154,CZ,,,66,Všeobecná občanská strana,Všeobecná občanská strana,0,0,1,154,0,154,Všeobecná občanská strana,VOS
415,1,Praha,16,Tomáš,0,153,0,227,0,0,0,0,1,předseda DS,Vandas,153,CZ,,,35,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
416,2,Plzeň,16,Josef,0,153,0,159,0,0,0,0,2,předseda odborového sdružení,Šteiner,99,CZ,,,38,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
417,1,Praha,16,Jiří,0,153,0,79,0,0,0,0,3,obchodní referent,Štěpánek,153,CZ,,,32,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
418,577081,Harrachov,16,Jindřich,0,153,0,78,0,0,0,0,4,manažer,Nestler,153,CZ,,,28,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
419,558362,Spálené Poříčí,16,Václav,0,153,0,130,0,0,0,0,5,novinář,Prokůpek,99,CZ,,,31,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
420,563102,Kadaň,16,Petr,0,153,0,121,0,0,0,0,6,detektiv,Kotáb,153,CZ,,,28,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
421,562971,Chomutov,16,Ladislav,0,153,0,290,0,0,0,0,7,provozní zámečník,Tůma,99,CZ,,,43,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
422,554481,Cheb,16,Jan,0,153,0,52,0,0,0,0,8,podnikatel,Blaško,153,CZ,,,46,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
423,1,Praha,16,Jan,0,153,0,66,0,0,0,0,9,novinář,Drbohlav,99,CZ,Ing.,,56,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
424,567451,Bílina,16,Petr,0,153,0,92,0,0,0,0,10,technik,Černík,99,CZ,,,54,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
425,588296,Kroměříž,16,Bohumil,0,153,0,49,0,0,0,0,11,živnostník,Šuléř,153,CZ,,,60,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
426,563099,Jirkov,16,Michal,0,153,0,90,0,0,0,0,12,podnikatel,Moravec,153,CZ,,,29,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
427,559300,Nýřany,16,Vladimír,0,153,0,138,0,0,0,0,13,řidič,Pelák,153,CZ,,,48,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
428,579947,Brandýs nad Orlicí,16,Mária,0,153,0,47,0,0,0,0,14,laborantka,Sedliská,153,CZ,,,50,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
429,572659,Jičín,16,Ivan,0,153,0,102,0,0,0,0,15,řidič,Šrotýř,153,CZ,,,54,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
430,555592,Stružná,16,Kamil,0,153,0,55,0,0,0,0,16,bezpečnostní pracovník,Kubín,153,CZ,,,26,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
431,563102,Kadaň,16,Jozef,0,153,0,65,0,0,0,0,17,mechanik,Révay,99,CZ,,,57,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
432,1,Praha,16,Lenka,0,153,0,107,0,0,0,0,18,obchodní asistentka,Pavlíčková,99,CZ,,,25,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
433,563102,Kadaň,16,Blanka,0,153,0,69,0,0,0,0,19,vedoucí obchodu,Karbašová,99,CZ,,,50,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
434,563102,Kadaň,16,Alena,0,153,0,64,0,0,0,0,20,studentka,Kotábová,99,CZ,,,23,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
435,500496,Olomouc,17,Pavla,0,159,0,236,0,0,0,0,1,profesorka jazyků,Netušilová,99,CZ,Mgr.,,40,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
436,1,Praha,17,Marta,0,159,0,113,0,0,0,0,2,právník,Chovancová,99,CZ,JUDr.,LL.M.,46,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
437,4,Ostrava,17,Aleš,0,159,0,89,0,0,0,0,3,informatik,Eliáš,159,CZ,Ing.,,52,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
438,529303,Benešov,17,Helena,0,159,0,38,0,0,0,0,4,kontrolor,Kynčlová,99,CZ,Bc.,,50,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
439,500496,Olomouc,17,Magdalena,0,159,0,97,0,0,0,0,5,profesorka jazyků,Senczaková,99,CZ,PhDr.,,55,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
440,510297,Služovice,17,Miroslav,0,159,0,37,0,0,0,0,6,důstojník v záloze,Hudeček,99,CZ,,,42,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
441,599565,Kopřivnice,17,Roman,0,159,0,106,0,0,0,0,7,lékař,Jelínek,99,CZ,MUDr.,,48,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
442,500496,Olomouc,17,Jan,0,159,0,37,0,0,0,0,8,personalista,Heglas,159,CZ,,,50,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
443,597180,Bruntál,17,Václav,0,159,0,82,0,0,0,0,9,strojvedoucí,Blažek,99,CZ,,,57,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
444,4,Ostrava,17,Jaroslav,0,159,0,46,0,0,0,0,10,informatik,Moureček,99,CZ,Ing.,,45,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
445,1,Praha,17,Petr,0,159,0,11,0,0,0,0,11,vedoucí prodejny,Šach,99,CZ,,,56,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
446,4,Ostrava,17,Pavol,0,159,0,10,0,0,0,0,12,důstojník ve výslužbě,Valko,99,CZ,,,64,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
447,593168,Komořany,17,Zdeněk,0,159,0,18,0,0,0,0,13,podnikatel,Svoboda,99,CZ,,,55,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
448,569569,Světlá nad Sázavou,17,Zdeněk,0,159,0,28,0,0,0,0,14,vedoucí prodejny,Kučírek,99,CZ,,,48,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
449,502545,Horka nad Moravou,17,Pavel,0,159,0,25,0,0,0,0,15,stavební technik,Procházka,99,CZ,,,61,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
450,505161,Štěpánov,17,Miroslav,0,159,0,61,0,0,0,0,16,mzdový účetní,Ivan,99,CZ,,,38,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
451,586846,Jihlava,17,Zdena,0,159,0,21,0,0,0,0,17,v domácnosti,Kučírková,99,CZ,,,37,Strana práce,Strana práce,0,0,1,159,0,159,Strana práce,SP
452,1,Praha,18,Jaroslav,0,140,0,2833,0,0,0,0,1,písničkář,Hutka,99,CZ,,,57,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
453,1,Praha,18,Jiří,0,140,0,2323,0,0,0,0,2,"písničkář, básník, překladatel",Dědeček,99,CZ,,,51,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
454,1,Praha,18,Kurt,0,140,0,760,0,0,0,0,3,sochař,Gebauer,99,CZ,,,62,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
455,592170,Hluk,19,Pavel,0,82,0,824,0,0,0,0,1,podnikatel,Dohnal,99,CZ,Ing.,,43,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
456,3,Brno,19,Jiří,0,83,0,773,0,0,0,0,2,"spisovatel, historik",Pernes,83,CZ,PhDr.,,55,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
457,3,Brno,19,Yvona,0,82,0,624,0,0,0,0,3,vědecký pracovník-asist. VŠE,Šabacká,99,CZ,Ing.,,27,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
458,594032,Hevlín,19,Drahomír,0,83,0,212,0,0,0,0,4,starosta obce Hevlín,Nosek,83,CZ,JUDr.,,48,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
459,592901,Bohdalice-Pavlovice,19,Jiří,0,82,0,221,0,0,0,0,5,"student, místopředseda MoDS",Novotný,82,CZ,,,26,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
460,3,Brno,19,Marie,0,83,0,224,0,0,0,0,6,správce počítačové sítě,Fojtová,99,CZ,RNDr.,,47,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
461,3,Brno,19,Karel,0,82,0,90,0,0,0,0,7,předseda Spol. Romů na Moravě,Holomek,99,CZ,Ing.,,67,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
462,547794,Hodonín,19,František,0,83,0,143,0,0,0,0,8,podnikatel,Novotný,83,CZ,,,50,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
463,584291,Břeclav,19,Karel,0,83,0,73,0,0,0,0,9,podnikatel,Kříž,83,CZ,,,53,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
464,3,Brno,19,Josef,0,83,0,89,0,0,0,0,10,publicista,Pecl,99,CZ,Ing.,CSc.,63,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
465,584801,Pohořelice,19,Zdeněk,0,82,0,75,0,0,0,0,11,obchodní referent,Polák,99,CZ,,,49,Za zájmy Moravy ve sjednocené Evropě,Za zájmy Moravy ve sjednocené Evropě,0,0,2,"082,083",0,312,Za zájmy Moravy ve sjedn.Evr.,HSMSMoDS
