,KRZAST,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADIHAHR,KRZASTstr_,KSTRANAstr_,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOSTstr_,SLOZNEPLAT
115,1,5,46,Tomáš,Omáčka,MUDr.,,47,"lékař, zast. města Nymburk",Nymburk,537004,99,102,0,60,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
116,1,5,47,Rostislav,Riško,Mgr.,,61,řed. Waldorfské školy Příbram,Příbram,539911,102,102,0,65,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
117,1,5,48,Jaroslava,Tůmová,,,52,"podnik. účetní, místostarostka",Všestudy,535311,102,102,0,16,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
118,1,5,49,Miroslav,Pinc,Ing.,,33,ekonom,Srbsko,531758,102,102,0,21,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
119,1,5,50,Jiří,Krása,,,54,vedoucí technik,Benešov,529303,102,102,0,22,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
120,1,5,51,Václav,Alfery,,,45,technický pracovník,Brandýs nad Labem-Stará Boleslav,538094,99,102,0,15,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
121,1,5,52,Karel,Řežábek,,,71,"důchodce, biotronik",Kolín,533165,102,102,0,10,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
122,1,5,53,Zbyněk,Broulík,,,60,"geodet, bývalý starosta",Štěchovice,539732,102,102,0,14,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
123,1,5,54,Martin,Tlustý,,,58,pedagog,Svaté Pole,541389,103,103,0,8,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
124,1,5,55,Jana,Balánová,,,46,finanční poradce,Kutná Hora,533955,99,103,0,21,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
125,1,5,56,Anneliese,Beníšková,,,67,starostka obce Medonosy,Medonosy,529575,99,102,0,22,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
126,1,5,57,Jiří,Chlumecký,Ing.,,51,finanční poradce,Příbram,539911,102,102,0,13,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
127,1,5,58,Karel,Jaroš,,,65,podnikatel,Kolín,533165,102,102,0,7,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
128,1,5,59,Tomáš,Trnobranský,Ing.,,53,chovatel ZOO Praha,Sedlec-Prčice,530573,102,102,0,27,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
129,1,5,60,Anna,Pospíšilová,,,45,učitelka zákl. um. školy,Kutná Hora,533955,99,103,0,27,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
130,1,5,61,Tomáš,Divina,,,62,"výtvarník, starosta obce",Úholičky,571351,102,102,0,8,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
131,1,5,62,Vladislav,Veverka,,,63,"důchodce, bývalý starosta",Stará Huť,541338,102,102,0,6,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
132,1,5,63,Jaroslav,Rochelt,,,62,výrobní manažer,Kladno,532053,40,40,0,12,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
133,1,5,64,Iveta,Nováková,,,41,učitelka mateřské školy,Rakovník,541656,99,102,0,22,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
134,1,5,65,Ivanka,Pařízková,,,66,učitelka,Kutná Hora,533955,99,103,0,14,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
135,1,5,66,Věra,Hanešková,,,52,podnikatelka,Líšnice,539457,99,103,0,5,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
136,1,5,67,Pavel,Fajt,,,37,manažer,Zeleneč,539066,102,102,0,3,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
137,1,5,68,Věrmila,Schmidtová,,,69,"důchodkyně, místostarostka",Solenice,541320,102,102,0,7,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
138,1,5,69,Jana,Kotlovská,Ing.,,54,technik,Příbram,539911,99,102,0,16,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
139,1,5,70,Miroslav,Sejček,Ing.,,53,manager,Mělník,534676,102,102,0,41,0.0,0.0,0.0,0.0,,8,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
140,1,9,1,Luděk,Jeništa,Mgr.,,47,starosta města Vlašim,Vlašim,530883,99,166,0,1313,0.0,5.76,1.0,1.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
141,1,9,2,Petr,Holeček,,,51,star. města Kralupy n. Vltavou,Kralupy nad Vltavou,534951,99,166,0,705,0.0,3.09,1.0,2.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
142,1,9,3,Věra,Kovářová,Ing.,,44,starostka obce Chýně,Chýně,539309,99,166,0,585,0.0,2.56,1.0,3.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
143,1,9,4,Miroslav,Lid,Dr.,,59,starosta města Neratovice,Neratovice,535087,99,166,0,455,0.0,1.99,1.0,4.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
144,1,9,5,Věslav,Michalik,Ing.,CSc.,45,starosta obce Dolní Břežany,Dolní Břežany,539210,99,166,0,679,0.0,2.98,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
145,1,9,6,Zdeněk,Pánek,Ing.,,30,starosta obce Jesenice,Jesenice,539325,99,166,0,846,0.0,3.71,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
146,1,9,7,Pavel,Bartoš,Ing.,MBA,53,star. města Libčice n. Vltavou,Libčice nad Vltavou,539414,99,166,0,413,0.0,1.81,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
147,1,9,8,Jaroslav,Hložek,,,53,místostarosta města Slaný,Slaný,532819,99,166,0,324,0.0,1.42,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
148,1,9,9,Martin,Macháček,RNDr.,CSc.,59,starosta obce Ondřejov,Ondřejov,538582,99,166,0,366,0.0,1.6,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
149,1,9,10,Jitka,Linhartová,Ing.,,55,starostka města Velvary,Velvary,533041,99,166,0,484,0.0,2.12,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
150,1,9,11,Václav,Vančura,MVDr.,,55,místostarosta města Kutná Hora,Kutná Hora,533955,99,166,0,328,0.0,1.44,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
151,1,9,12,Bohumil,Klicpera,Ing.,,54,starosta města Čelákovice,Čelákovice,538132,99,166,0,298,0.0,1.3,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
152,1,9,13,Martin,Hujer,Mgr.,,39,star. města Zruč nad Sázavou,Zruč nad Sázavou,534633,99,166,0,510,0.0,2.24,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
153,1,9,14,Tomáš,Havlíček,Ing.,,50,starosta města Nový Knín,Nový Knín,540901,99,166,0,351,0.0,1.54,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
154,1,9,15,Libuše,Arnoldová,,,67,starostka obce Bubovice,Bubovice,531103,99,166,0,140,0.0,0.61,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
155,1,9,16,Petr,Schneider,Ing.,,34,starosta města Mnichovice,Mnichovice,530191,99,166,0,309,0.0,1.35,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
156,1,9,17,Petr,Šibrava,,,49,starosta města Sázava,Sázava,534382,99,166,0,260,0.0,1.14,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
157,1,9,18,Bohumil,Vinš,,,51,starosta městyse Loučeň,Loučeň,537446,99,166,0,282,0.0,1.23,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
158,1,9,19,Josef,Krupička,,,53,starosta obce Ždánice,Ždánice,513164,99,166,0,189,0.0,0.83,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
159,1,9,20,Jana,Kozáková,PhDr.,,48,starostka města Rudná,Rudná,531723,99,166,0,305,0.0,1.33,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
160,1,9,21,Jiří,Protiva,,,51,starosta obce Vinařice,Vinařice,533050,99,166,0,138,0.0,0.6,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
161,1,9,22,Josef,Vencovský,Ing.,,47,místost. obce Kamýk n. Vltavou,Kamýk nad Vltavou,540439,99,166,0,223,0.0,0.97,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
162,1,9,23,Zdeněk,Fürst,,,58,starosta obce Mochov,Mochov,538507,99,166,0,80,0.0,0.35,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
163,1,9,24,Bohumil,Stibal,,,45,starosta obce Všeradice,Všeradice,531952,99,166,0,156,0.0,0.68,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
164,1,9,25,Radek,Tvrdík,Mgr.,,37,starosta obce Opatovice I,Opatovice I,530956,99,166,0,221,0.0,0.97,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
165,1,9,26,Jiří,Souček,,,62,starosta obce Kanina,Kanina,531651,99,166,0,54,0.0,0.23,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
166,1,9,27,Pavel,Bouček,,,41,starosta městyse Zdislavice,Zdislavice,531022,99,166,0,251,0.0,1.1,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
167,1,9,28,Radek,Walter,,,43,starosta obce Tochovice,Tochovice,541427,99,166,0,133,0.0,0.58,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
168,1,9,29,Luboš,Kubát,,,44,st. městyse Rataje nad Sázavou,Rataje nad Sázavou,534358,99,166,0,260,0.0,1.14,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
169,1,9,30,Miloslav,Maroušek,,,57,místostarosta města,Rožmitál pod Třemšínem,541231,99,166,0,168,0.0,0.73,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
170,1,9,31,Milena,Volfová,Mgr.,,41,starostka obce Kalivody,Kalivody,565440,99,166,0,138,0.0,0.6,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
171,1,9,32,Ladislav,Pakosta,Ing.,,72,místostarosta obce Boreč,Boreč,535508,99,166,0,31,0.0,0.13,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
172,1,9,33,Bohuslava,Chvátalová,,,61,star. obce Vrané nad Vltavou,Vrané nad Vltavou,539848,99,166,0,160,0.0,0.7,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
173,1,9,34,Rudolf,Semanský,,,40,starosta obce Mukařov,Mukařov,571865,99,166,0,150,0.0,0.65,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
174,1,9,35,Marcela,Čechová,,,47,starostka obce Tuhaň,Tuhaň,531561,99,166,0,191,0.0,0.83,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
175,1,9,36,Petr,Hadraba,,,63,starosta obce Malá Hraštice,Malá Hraštice,540714,99,166,0,90,0.0,0.39,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
176,1,9,37,Marie,Těthalová,,,43,starostka obce Husinec,Husinec,538256,99,166,0,144,0.0,0.63,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
177,1,9,38,Ladislav,Hejný,,,42,starosta obce Pravonín,Pravonín,530476,99,166,0,179,0.0,0.78,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
178,1,9,39,Roman,Hrdlic,,,39,starosta obce Šestajovice,Šestajovice,538876,99,166,0,174,0.0,0.76,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
179,1,9,40,Erna,Šimrová,,,51,starostka obce Loděnice,Loděnice,531464,99,166,0,145,0.0,0.63,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
180,1,9,41,Radislav,Šebek,,,58,starosta obce Košátky,Košátky,566047,99,166,0,65,0.0,0.28,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
181,1,9,42,Jiří,Zahradník,Ing.,,57,starosta obce Senohraby,Senohraby,538752,99,166,0,172,0.0,0.75,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
182,1,9,43,Jiří,Petráček,,,50,starosta obce Řevničov,Řevničov,542351,99,166,0,127,0.0,0.55,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
183,1,9,44,Jiří,Chvojka,,,45,starosta obce Chaloupky,Chaloupky,531251,99,166,0,113,0.0,0.49,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
184,1,9,45,Alena,Exnerová,,,51,starostka obce Soutice,Soutice,599387,99,166,0,159,0.0,0.69,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
185,1,9,46,Petr,Štěpánek,,,44,starosta obce Petrovice,Petrovice,541044,99,166,0,189,0.0,0.83,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
186,1,9,47,Václav,Nekvasil,Ing.,,62,starosta města Trhový Štěpánov,Trhový Štěpánov,530816,99,166,0,221,0.0,0.97,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
187,1,9,48,Pavel,Hrdlička,,,35,starosta obce Chrášťany,Chrášťany,533351,99,166,0,233,0.0,1.02,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
188,1,9,49,Jana,Havlíčková,Ing.,,48,starostka obce Kaliště,Kaliště,538281,99,166,0,129,0.0,0.56,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
189,1,9,50,Miroslav,Hrázký,,,51,star. obce Kropáčova Vrutice,Kropáčova Vrutice,536181,99,166,0,119,0.0,0.52,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
190,1,9,51,Eva,Ulmanová,,,50,starostka obce Katusice,Katusice,536008,99,166,0,126,0.0,0.55,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
191,1,9,52,Ladislav,Tesařík,,,61,starosta obce Hrusice,Hrusice,538248,99,166,0,324,0.0,1.42,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
192,1,9,53,Miluše,Čančíková,,,42,starostka obce Jinočany,Jinočany,539350,99,166,0,162,0.0,0.71,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
193,1,9,54,Ivan,Zetek,,,47,starosta obce Svárov,Svárov,599433,99,166,0,80,0.0,0.35,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
194,1,9,55,Viera,Obešlová,Ing.,,42,starostka obce Ohaře,Ohaře,533556,99,166,0,100,0.0,0.43,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
195,1,9,56,Jaroslav,Švarc,,,65,starosta obce Zvánovice,Zvánovice,539091,99,166,0,109,0.0,0.47,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
196,1,9,57,Miloš,Flanderka,,,52,starosta obce Pašinka,Pašinka,513423,99,166,0,88,0.0,0.38,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
197,1,9,58,Ivan,Lomnický,Mgr.,,57,místostarosta obce Vodochody,Vodochody,539015,99,166,0,69,0.0,0.3,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
198,1,9,59,Karel,Koukolíček,Ing.,,69,místostarosta obce Poštovice,Poštovice,564087,99,166,0,45,0.0,0.19,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
199,1,9,60,Ivo,Kurhajec,,,46,starosta města Klecany,Klecany,538311,99,166,0,147,0.0,0.64,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
200,1,9,61,Miroslav,Fejfar,,,33,starosta obce Úmyslovice,Úmyslovice,537900,99,166,0,145,0.0,0.63,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
201,1,9,62,Josef,Purkrt,Ing.,,58,starosta obce Otvovice,Otvovice,532681,99,166,0,26,0.0,0.11,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
202,1,9,63,Pavel,Toman,,,59,starosta obce Chýnice,Chýnice,513431,99,166,0,32,0.0,0.14,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
203,1,9,64,Pavel,Kurka,,,55,starosta obce Hrubý Jeseník,Hrubý Jeseník,599638,99,166,0,147,0.0,0.64,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
204,1,9,65,Vladimír,Šolc,,,58,starosta obce Brodce,Brodce,535559,99,166,0,49,0.0,0.21,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
205,1,9,66,Petr,Záruba,MVDr.,,51,starosta obce Chabeřice,Chabeřice,534081,99,166,0,113,0.0,0.49,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
206,1,9,67,Jiří,Bohuněk,,,44,starosta obce Horka II,Horka II,534056,99,166,0,60,0.0,0.26,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
207,1,9,68,Jiří,Jelínek,Ing.,,46,starosta obce Načeradec,Načeradec,530212,99,166,0,87,0.0,0.38,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
