,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
431,4,Ostrava,20,Ivona,0,167,0,71,0,1.02,0,0,18,"učitelka,ředitelka o.s.S.T.O.P",Šťovičková,99,CZ,Mgr.,,27,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
432,599565,Kopřivnice,20,Lumír,0,167,0,34,0,.49,0,0,19,"učitel, ředitel školy",Pospěch,99,CZ,Mgr.,,50,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
433,533394,Konárovice,20,Aleš,0,167,0,55,0,.79,0,0,20,"učitel, starosta obce",Kratochvíl,99,CZ,,,38,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
434,599646,Luboměř,20,Jiljí,0,167,0,42,0,.6,0,0,21,učitel,Šimíček,99,CZ,Mgr.,,70,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
435,598089,Dobrá,20,Alice,0,165,0,21,0,.3,0,0,22,"učitelka, ředitelka školy",Sobková,99,CZ,Mgr.,,54,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
436,598445,Morávka,20,Gabriela,0,167,0,23,0,.33,0,0,23,"učitelka, zástupce ředitele šk",Daňková,99,CZ,Mgr.,,41,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
437,578657,Radiměř,20,Miloslav,0,165,0,48,0,.69,0,0,24,"živnostník, předseda SDŽP",Kopecký,165,CZ,,,61,"Nejen hasiči a živnostníci s učiteli do Evropy - www.hnpd.cz, www.sdzp.cz",Nejen hasiči a živnostníci s učiteli do Evropy,0,0,2,"165,167",0,655,Nejen has. a živn. s uč. do E.,HNDPSDZP
438,1,Praha,21,Miloslav,1,47,0,61453,18.36,18.36,1,0,1,poslanec Evropského parlamentu,Ransdorf,47,CZ,PhDr.,CSc.,56,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
439,1,Praha,21,Vladimír,1,47,0,40650,12.14,12.14,2,0,2,poslanec Evropského parlamentu,Remek,99,CZ,Ing.,,60,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
440,2,Plzeň,21,Jiří,1,47,0,8181,0,2.44,3,0,3,poslanec Evropského parlamentu,Maštálka,47,CZ,MUDr.,,53,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
441,567442,Teplice,21,Jaromír,1,47,0,5719,0,1.7,4,0,4,poslanec Evropského parlamentu,Kohlíček,47,CZ,Ing.,CSc.,56,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
442,4,Ostrava,21,Věra,0,47,0,4938,0,1.47,0,1,5,poslankyně Evropského parlam.,Flasarová,47,CZ,RSDr. Ing.,,56,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
443,599191,Nový Jičín,21,Kateřina,0,47,0,10623,0,3.17,0,2,6,poslankyně PS Parlamentu ČR,Konečná,47,CZ,Ing.,,28,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
444,581283,Blansko,21,Zuzka,0,47,0,11066,0,3.3,0,3,7,poslankyně PS Parlamentu ČR,Bebarová-Rujbrová,47,CZ,JUDr.,,58,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
445,1,Praha,21,Hassan,0,47,0,596,0,.17,0,4,8,vedoucí mezinárodního odděl.,Charfo,47,CZ,Doc. Ing.,DrSc.,65,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
446,1,Praha,21,Jiří,0,47,0,967,0,.28,0,5,9,vysokoškolský učitel,Hudeček,74,CZ,Doc. RNDr.,CSc.,55,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
447,1,Praha,21,Václav,0,47,0,3827,0,1.14,0,6,10,poslanec PS Parlamentu ČR,Exner,47,CZ,RNDr.,CSc.,66,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
448,1,Praha,21,František,0,47,0,686,0,.2,0,7,11,ředitel Výzkum.ústavu geodet.,Beneš,47,CZ,Ing.,CSc.,64,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
449,596230,Nové Město na Moravě,21,Marie,0,47,0,1524,0,.45,0,8,12,právnička,Rusová,47,CZ,JUDr.,,58,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
450,1,Praha,21,Čestmír,0,47,0,689,0,.2,0,9,13,právník,Kubát,47,CZ,JUDr.,CSc.,53,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
451,545171,Trhové Sviny,21,Pavla,0,47,0,1066,0,.31,0,10,14,studentka,Šlahúnková,99,CZ,,,21,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
452,1,Praha,21,Lubomír,0,47,0,910,0,.27,0,11,15,poradce v oblasti řízení,Ledl,74,CZ,JUDr.,,56,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
453,505927,Opava,21,Milan,0,47,0,1107,0,.33,0,12,16,student,Krajča,47,CZ,,,25,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
454,550787,Strakonice,21,Lenka,0,47,0,1459,0,.43,0,13,17,lékařka,Baborová,99,CZ,MUDr.,,31,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
455,1,Praha,21,Helena,0,47,0,194,0,.05,0,14,18,novinářka,Briardová,47,CZ,PhDr.,,62,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
456,1,Praha,21,Roman,0,47,0,697,0,.2,0,15,19,novinář,Janouch,47,CZ,Mgr.,,36,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
457,563889,Liberec,21,Kateřina,0,47,0,1219,0,.36,0,16,20,pracovnice okresního soudu,Klikarová,47,CZ,,,25,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
458,537454,Lysá nad Labem,21,Petr,0,47,0,226,0,.06,0,17,21,inspektor odb. elektroenergit.,Gregor,99,CZ,Ing.,,63,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
459,551953,Vodňany,21,Martina,0,47,0,447,0,.13,0,18,22,studentka,Přikrylová,99,CZ,Bc.,,24,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
460,4,Ostrava,21,Alena,0,47,0,418,0,.12,0,19,23,vedoucí referentka staveb. úř.,Klepšová,47,CZ,,,56,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
461,1,Praha,21,Vratislav,0,47,0,47,0,.01,0,20,24,podnikatel,Datel,99,CZ,RNDr.,CSc.,62,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
462,531634,Osek,21,Hana,0,47,0,356,0,.1,0,21,25,podnikatelka,Rodinová,99,CZ,Ing.,Ph.D.,28,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,4,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
463,1,Praha,22,Jaromír,0,166,0,14032,0,25.99,0,0,1,"nezávislý senátor, spisovatel",Štětina,99,CZ,Ing.,,66,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
464,563510,Jablonec nad Nisou,22,Soňa,0,702,0,2085,0,3.86,0,0,2,"nezávislá senátorka, pedagožka",Paukrtová,99,CZ,Mgr.,,59,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
465,1,Praha,22,Petr,0,166,0,904,0,1.67,0,0,3,vysokoškolský učitel,Hůla,99,CZ,Ing.,Ph.D.,34,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
466,1,Praha,22,Josef,0,702,0,198,0,.36,0,0,4,"publicista, generální sekretář",Brož,103,CZ,,DESS,43,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
467,533955,Kutná Hora,22,Ivo,0,166,0,673,0,1.24,0,0,5,"jednatel, bývalý starosta měs.",Šanc,99,CZ,RNDr.,CSc.,54,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
468,535087,Neratovice,22,Miroslav,0,166,0,208,0,.38,0,0,6,starosta města Neratovice,Lid,99,CZ,PaedDr.,,60,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
469,1,Praha,22,Vladimír,0,702,0,1056,0,1.95,0,0,7,architekt Vlado Milunić,Milunič,99,CZ,Ing. arch.,,68,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
470,505927,Opava,22,Pavla,0,702,0,492,0,.91,0,0,8,"soudní znalkyně, překladatelka",Brady,99,CZ,Ing.,,37,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
471,506486,Boží Dar,22,Jan,0,702,0,782,0,1.44,0,0,9,senátor a starosta města Boží,Horník,99,CZ,Ing.,,55,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
472,597961,Vrbno pod Pradědem,22,Jitka,0,166,0,195,0,.36,0,0,10,středoškolská učitelka,Krätschmerová,99,CZ,Ing.,,47,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
473,545201,Týn nad Vltavou,22,Karel,0,166,0,237,0,.43,0,0,11,starosta města Týn nad Vltavou,Hájek,99,CZ,Mgr.,,59,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
474,2,Plzeň,22,Pavel,0,702,0,129,0,.23,0,0,12,radní Městské části Plzeň 3,Stelzer,99,CZ,Ing.,,58,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
475,554804,Ústí nad Labem,22,Lenka,0,702,0,332,0,.61,0,0,13,ředitelka dobrovolnického cen.,Černá,102,CZ,Mgr.,,35,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
476,585980,Vysoké Pole,22,Stanislav,0,166,0,577,0,1.06,0,0,14,místostarosta obce Vysoké Pole,Polčák,166,CZ,JUDr.,,29,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
477,573990,Česká Skalice,22,Petr,0,166,0,156,0,.28,0,0,15,technik,Fejfar,99,CZ,Bc.,,50,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
478,536385,Jeseník,22,Jiří,0,166,0,292,0,.54,0,0,16,místostarosta města Jeseník,Staňa,99,CZ,MUDr.,,56,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
479,563889,Liberec,22,Jiří,0,702,0,246,0,.45,0,0,17,zastupitel města Liberec,Šolc,103,CZ,,,31,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
480,591181,Moravské Budějovice,22,Vlastimil,0,166,0,298,0,.55,0,0,18,starosta města Moravské Buděj.,Bařinka,99,CZ,Ing.,,51,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
481,554804,Ústí nad Labem,22,Karola,0,702,0,163,0,.3,0,0,19,lékařka-imunoložka,Haasová,102,CZ,MUDr.,,44,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
482,563951,Únice,22,Jan,0,702,0,89,0,.16,0,0,20,architekt,Rampich,99,CZ,Ing. Arch.,,56,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
483,572365,Horní Újezd,22,Josef,0,166,0,57,0,.1,0,0,21,starosta obce Horní Újezd,Mokrejš,99,CZ,,,61,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
484,519651,Troubky,22,Radek,0,166,0,242,0,.44,0,0,22,starosta města Troubky,Brázda,99,CZ,,,37,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
485,571580,Kladno,22,Vladimír,0,702,0,30,0,.05,0,0,23,lékař,Mirka,99,CZ,MUDr.,,54,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
486,1,Praha,22,Pavel,0,702,0,84,0,.15,0,0,24,"vědec, předseda KAN",Holba,40,CZ,Ing.,CSc.,68,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
487,559075,Kralovice,22,Petr,0,702,0,59,0,.1,0,0,25,"stavitel, projektový manažer",Czasch,200,CZ,,,48,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
488,547077,Samotišky,22,Pavel,0,702,0,88,0,.16,0,0,26,vysokoškolský pedagog,Nováček,103,CZ,Doc. RNDr.,CSc.,48,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
489,532053,Kladno,22,Karel,0,702,0,50,0,.09,0,0,27,zubař,Protiva,40,CZ,MUDr.,,57,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
490,593699,Zbýšov,22,Jaroslav,0,166,0,67,0,.12,0,0,28,starosta obce Zbýšov,Žalkovský,99,CZ,,,47,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
491,585939,Vizovice,22,Alena,0,166,0,327,0,.6,0,0,29,"starostka města Vizovice, ped.",Hanáková,99,CZ,Mgr.,,50,"""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""","""STAROSTOVÉ A NEZÁVISLÍ - VAŠE ALTERNATIVA""",0,0,2,"166,702",0,656,"""STAR.A NEZ.-VAŠE ALTERNATIVA""",VAŠEALT.
492,1,Praha,23,Jiří,0,714,0,3437,0,11.51,0,0,1,poradce prezidenta republiky,Payne,714,CZ,RNDr.,,52,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
493,1,Praha,23,Benjamin Miloslav,0,714,0,3341,0,11.19,0,0,2,spisovatel,Kuras,714,CZ,,,65,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
494,1,Praha,23,Miloslav,0,714,0,1059,0,3.54,0,0,3,vědecký pracovník a  VŠ učitel,Bednář,714,CZ,Prof. PhDr.,,60,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
495,3,Brno,23,David,0,714,1,0,0,0,0,0,4,obchodní manažer,Hanák,714,CZ,Mgr.,,37,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
496,537942,Vestec,23,Alena,0,714,0,275,0,.92,0,0,5,manažerka v oblasti kultury,Šedivá,714,CZ,,,54,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
497,1,Praha,23,Martin,0,714,0,236,0,.79,0,0,6,specialista farmaceutické dok.,Muzikář,714,CZ,Mgr.,Ph.D.,35,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
498,511382,Přerov,23,Jan,0,714,0,326,0,1.09,0,0,7,student vysoké školy,Kasal,714,CZ,Bc.,,24,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
499,1,Praha,23,Petr,0,714,0,411,0,1.37,0,0,8,historik,Bahník,99,CZ,Mgr.,,41,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
500,1,Praha,23,Ladislav,0,714,0,208,0,.69,0,0,9,publicista,Bátora,714,CZ,Ing. Mgr. Bc.,Ph.D.,57,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
501,588032,Třešť,23,Vladislav,0,714,0,137,0,.45,0,0,10,starosta,Nechvátal,714,CZ,Ing.,,44,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
502,4,Ostrava,23,Petr,0,714,0,182,0,.6,0,0,11,podnikatel,Viktorýn,714,CZ,,,39,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
503,586846,Jihlava,23,Filip,0,714,0,237,0,.79,0,0,12,plastický chirurg,Černoch,714,CZ,MUDr.,,35,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
504,554804,Ústí nad Labem,23,Rostislav,0,714,0,106,0,.35,0,0,13,ředitel vydavatelství,Pech,714,CZ,Ing.,,40,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
505,586846,Jihlava,23,Libor,0,714,0,114,0,.38,0,0,14,ředitel hotelu,Novák,714,CZ,Bc.,,53,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
506,3,Brno,23,Rostislav,0,714,0,70,0,.23,0,0,15,projektant TPS,Srstka,714,CZ,,,54,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
507,592005,Uherské Hradiště,23,Pavel,0,714,0,89,0,.29,0,0,16,podnikatel,Machálek,714,CZ,,,47,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
508,592005,Uherské Hradiště,23,Radim,0,714,0,62,0,.2,0,0,17,podnikatel,Kress,714,CZ,,,41,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
509,1,Praha,23,Milan,0,714,0,30,0,.1,0,0,18,daňový poradce,Makový,714,CZ,,,51,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
510,1,Praha,23,Robert,0,714,0,60,0,.2,0,0,19,systémový expert IT,Kefurt,714,CZ,,,46,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
511,3,Brno,23,Pavel,0,714,0,51,0,.17,0,0,20,osoba samostatně výdělečně čin,Krajsa,714,CZ,Ing.,,48,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
512,578576,Polička,23,Tomáš,0,714,0,89,0,.29,0,0,21,biochemik,Kaláb,714,CZ,RNDr.,Ph.D.,38,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
513,592145,Dolní Němčí,23,Tomáš,0,714,0,103,0,.34,0,0,22,podnikatel,Horák,714,CZ,Bc.,,28,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
514,534897,Kly,23,Tomáš,0,714,0,48,0,.16,0,0,23,výkonný ředitel,Marek,714,CZ,,MBA,37,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
515,537683,Poděbrady,23,Luděk,0,714,0,34,0,.11,0,0,24,soukromý podnikatel oboru obch,Konopáč,714,CZ,Bc.,,47,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
516,,,23,Registrační úřad ponechal pozici volnou,0,,1,0,0,0,0,0,25,,Kandidát v registraci škrtnut,,,,,,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
517,1,Praha,23,Michal,0,714,0,209,0,.7,0,0,26,ředitel institutu sv. Josefa,Semín,99,CZ,Mgr.,,41,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
518,567027,Most,23,František,0,714,0,197,0,.66,0,0,27,vedoucí kanceláře nadačního fo,Matějka,714,CZ,,,38,Strana svobodných občanů,Strana svobodných občanů,0,0,1,714,0,714,Strana svobodných občanů,Svobodní
